"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"0_2L_20769600_20772000_2L_20782400_20784800" 56.4405645533813 -0.466607445133238 0.184887461107405 -2.52373764201444 0.0116114550015761 0.0645671103464549
"0_2L_19588800_19591200_2L_20228000_20230400" 1.24051331283653 3.5670794662533 1.282746959827 2.78081303481271 0.00542229551857864 NA
"0_X_11583200_11585600_X_11604000_11606400" 28.3376588520273 -0.14792947908851 0.249991635597612 -0.591737714483447 0.55402623743915 0.74581204290991
"0_2L_4454400_4456800_2L_4837600_4840000" 1.8198268587861 0.449711268218425 0.929890741601858 0.48361731986248 0.628657480617683 0.799073331558646
"0_2L_12822400_12824800_2L_12852800_12855200" 30.3749118069409 -0.543374980463108 0.224658923566124 -2.41866635804109 0.0155775207837445 0.0788348160218981
"0_2R_17801600_17804000_2R_17820800_17823200" 19.6487054490423 1.32271568390107 0.289321850295322 4.5717794302467 4.83599843563782e-06 0.000149311451700318
"0_3L_15926400_15928800_3L_15948800_15951200" 19.8106342538833 -0.0360980923059341 0.276489134702614 -0.130558809642775 0.896124328876825 0.949681155101521
"0_X_11360000_11362400_X_11365600_11368000" 93.3990572621302 -0.663974344552815 0.142020588549781 -4.67519780992936 2.93670415983945e-06 9.90587830479764e-05
"0_X_3368800_3371200_X_3450400_3452800" 24.7497693884938 -0.544436768616045 0.261045984269176 -2.08559717990012 0.0370151270257076 0.14497433638662
"0_3R_8562400_8564800_3R_8651200_8653600" 7.04628823880991 0.559742509553397 0.463292816989696 1.20818300872954 0.226976875954109 0.449140548076121
"0_3L_672000_674400_3L_748000_750400" 20.5337875908786 1.64306892690908 0.364185085161309 4.51163156827609 6.43308599857014e-06 0.000185879771664345
"0_2L_3538400_3540800_2L_3612000_3614400" 13.2111491655244 0.0700812263253599 0.359661537160335 0.194853269211598 0.845507818647362 0.924243548820217
"0_2R_18588000_18590400_2R_18604000_18606400" 64.8669329491083 -0.434817927376767 0.169082233455352 -2.57163581584451 0.0101219304960872 0.0580401680531937
"0_3R_14107200_14109600_3R_14285600_14288000" 1.55695999590986 1.88601457656089 1.07608772930841 1.75265875187797 0.0796605999552833 NA
"0_3L_9018400_9020800_3L_9040000_9042400" 73.6847038808118 -1.29896330825177 0.177387404883079 -7.32274824758814 2.42943317892784e-13 8.85817611954786e-11
"0_2L_18318400_18320800_2L_18363200_18365600" 17.9775417023885 -0.221068621700962 0.30453674772068 -0.725917720457583 0.46788921249522 0.678271052645948
"0_X_16920800_16923200_X_17056800_17059200" 2.0221136064981 -1.32920166531624 0.737656094783204 -1.80192595806707 0.0715570555479413 0.221071193565564
