"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"0_2L_20769600_20772000_2L_20782400_20784800" 56.4405645533813 0.113215790600092 0.225599178658779 0.501844870505189 0.61577664726515 0.992296216509882
"0_2L_19588800_19591200_2L_20228000_20230400" 1.24051331283653 0.206158297570086 1.99959631540524 0.10309995871757 0.917883637788531 NA
"0_X_11583200_11585600_X_11604000_11606400" 28.3376588520273 0.123815205337473 0.321374557787823 0.385267602357053 0.700039161982196 0.992296216509882
"0_2L_4454400_4456800_2L_4837600_4840000" 1.8198268587861 -0.1306830673789 1.72542772195868 -0.0757395199554056 0.93962633389855 NA
"0_2L_12822400_12824800_2L_12852800_12855200" 30.3749118069409 0.54404297854753 0.270610726554631 2.01042650996947 0.0443860670477235 0.676953182340281
"0_2R_17801600_17804000_2R_17820800_17823200" 19.6487054490423 -0.283031205698954 0.463968132301086 -0.610022943375957 0.541846609306506 0.992296216509882
"0_3L_15926400_15928800_3L_15948800_15951200" 19.8106342538833 0.408298156638633 0.348014207270999 1.17322266766164 0.240706524229207 0.954269528175397
"0_X_11360000_11362400_X_11365600_11368000" 93.3990572621302 -0.0748445032569248 0.166551163795674 -0.449378446545979 0.653158676787252 0.992296216509882
"0_X_3368800_3371200_X_3450400_3452800" 24.7497693884938 0.997943220036236 0.319661437639029 3.12187552995724 0.00179702897817895 0.120307589383279
"0_3R_8562400_8564800_3R_8651200_8653600" 7.04628823880991 0.164800929318119 0.717669910504802 0.229633327113018 0.818376707520621 0.998287349581352
"0_3L_672000_674400_3L_748000_750400" 20.5337875908786 0.528198919255672 0.542857561001373 0.972997259688782 0.330554664048066 0.981571500304766
"0_2L_3538400_3540800_2L_3612000_3614400" 13.2111491655244 -0.0299161736663375 0.53851290158941 -0.0555533090814362 0.955697660979606 0.998957598707934
"0_2R_18588000_18590400_2R_18604000_18606400" 64.8669329491083 0.284302284121895 0.205116470988298 1.38605292277144 0.165730743997083 0.915368314399458
"0_3R_14107200_14109600_3R_14285600_14288000" 1.55695999590986 -1.1904628663288 1.8352950778886 -0.648649299325944 0.516565082424572 NA
"0_3L_9018400_9020800_3L_9040000_9042400" 73.6847038808118 0.309687269933549 0.202207489208825 1.53153214623879 0.125637927854438 0.875674714133908
"0_2L_18318400_18320800_2L_18363200_18365600" 17.9775417023885 0.311342451231484 0.394370079576756 0.789467729310556 0.429838683783132 0.990229339954967
"0_X_16920800_16923200_X_17056800_17059200" 2.0221136064981 -2.02064858243552 1.61692071721777 -1.24968933907436 0.211413053236981 NA
"0_3R_16718400_16720800_3R_16729600_16732000" 78.4546431066914 0.268925661608566 0.202910998090403 1.3253380257326 0.185059062199195 0.935814606815297
"0_3R_14893600_14896000_3R_15094400_15096800" 1.82690222934448 0.456920328798695 1.80535281819544 0.253091985230573 0.800197132164143 NA
"0_2L_6722400_6724800_2L_6919200_6921600" 1.33071743787375 -2.01259384803482 1.79815892413093 -1.11925248710013 0.263032439309324 NA
"0_2L_3199200_3201600_2L_3264800_3267200" 15.4555791970208 0.948660603646605 0.398090009737383 2.38303042136734 0.0171707753012277 0.483690419004529
"0_3R_6647200_6649600_3R_6654400_6656800" 143.567343576131 0.230608703873738 0.144365110847099 1.59739913972692 0.110176764112127 0.859567036370183
"0_X_2292800_2295200_X_2305600_2308000" 60.5888438863604 0.265484506670011 0.22528666563372 1.17842973938655 0.238625327460336 0.954269528175397
"0_3R_17718400_17720800_3R_17792800_17795200" 6.55539835751081 -0.177628840377481 0.771949187187138 -0.230104316871856 0.818010710515268 0.998287349581352
"0_X_11170400_11172800_X_11304000_11306400" 2.90459992270057 -0.359870643706799 1.0666354505618 -0.337388602185736 0.735823975629924 NA
"0_3R_29502400_29504800_3R_29590400_29592800" 6.3689673658336 0.724322451504317 0.691424617111081 1.04757978466357 0.294832255274175 0.976516670313099
"0_X_18664800_18667200_X_18692000_18694400" 49.9366199480498 0.343541926910056 0.284419410040452 1.20787089341474 0.227096926973042 0.94639018475831
"0_3L_1356800_1359200_3L_1488000_1490400" 4.44069431450382 -1.02347819717407 0.99408569327884 -1.02956737441647 0.30321313718329 NA
"0_3L_13112800_13115200_3L_13227200_13229600" 18.9287830134579 0.270702217087419 0.500560101110043 0.540798630348503 0.588646386992935 0.992296216509882
"0_X_8455200_8457600_X_8464000_8466400" 89.8272674158547 1.28993517820509 0.214261868609144 6.02036744371995 1.74021569634317e-09 1.48578977522697e-06
"0_2R_5700800_5703200_2R_5980000_5982400" 1.82983114642942 -0.32344148078701 1.85940726737457 -0.173948702074129 0.861905777304024 NA
"0_3R_19238400_19240800_3R_19776800_19779200" 0.849883900601309 1.05013710422375 1.94544068380271 0.53979394641376 0.589339142308045 NA
"0_3L_22407200_22409600_3L_22571200_22573600" 8.5924947262947 1.14009374568994 0.681391443595102 1.67318471108864 0.0942909391911127 0.832078253227446
"0_X_16556800_16559200_X_16565600_16568000" 301.779230786812 1.19596959405969 0.309407488692107 3.86535438788232 0.000110928013685716 0.0150482608039439
"0_2L_12616800_12619200_2L_12677600_12680000" 27.8779026601978 0.764344623187642 0.362807451907794 2.10675006582251 0.0351392499236082 0.61858279475431
"0_2R_17849600_17852000_2R_18125600_18128000" 1.70788952806889 1.04721791325202 1.44595286494516 0.724240698739333 0.468917976509038 NA
"0_2L_16048800_16051200_2L_16196800_16199200" 6.40941974552096 1.28159463405865 0.824923173608408 1.55359271634067 0.120281597800843 0.872083877163639
"0_2R_16206400_16208800_2R_16217600_16220000" 50.4527671123906 -0.334290645963801 0.229695191512851 -1.45536632161104 0.1455678748607 0.900323199541378
"0_2L_12520000_12522400_2L_12544800_12547200" 13.0122545273297 -0.106391757898993 0.602597847686053 -0.176555157486095 0.859857819768943 0.998509057698222
"0_3L_18683200_18685600_3L_18742400_18744800" 8.68296258023801 1.18114525513259 0.553899594344291 2.13241762079792 0.0329725300916366 0.618085064081407
"0_3R_14942400_14944800_3R_15158400_15160800" 1.52911046083504 -1.16659699438212 1.74769588532236 -0.667505716629262 0.504449159383226 NA
"0_2L_2856000_2858400_2L_2872800_2875200" 18.3666645379869 -0.469312998099928 0.406864698615176 -1.15348664973222 0.248710694096182 0.957196664065707
"0_3L_9988000_9990400_3L_10181600_10184000" 3.00206827556555 0.208371553273199 0.930691446746128 0.22388897416185 0.822843695316141 NA
"0_3R_14166400_14168800_3R_14249600_14252000" 9.71749043513684 -0.120286396217815 0.530613184806515 -0.226693191315397 0.820662321845691 0.998509057698222
"0_3R_25079200_25081600_3R_25093600_25096000" 55.0231045358437 0.291802075546846 0.214676751900716 1.35926257949812 0.174063397336405 0.923830099093882
"0_X_19297600_19300000_X_19321600_19324000" 16.1748994089877 -0.0232315816604309 0.406647230622187 -0.0571295705737024 0.954441980972217 0.998957598707934
"0_2L_3538400_3540800_2L_3605600_3608000" 70.1119869858785 0.700224392830102 0.232777954658624 3.00812159749836 0.00262867936183372 0.159421671885328
"0_2R_12438400_12440800_2R_12448000_12450400" 117.642835875475 0.157362161649166 0.174279635355716 0.902929142168445 0.366563502742152 0.983847140807936
"0_X_16792800_16795200_X_17140800_17143200" 0.73168731604283 0.299199097295128 2.10568026394922 0.142091419299328 0.887007795814722 NA
"0_X_843200_845600_X_884000_886400" 22.5662814537168 -0.201820854644239 0.371179179753788 -0.543728920296962 0.586628028062764 0.992296216509882
"0_X_3484800_3487200_X_3571200_3573600" 6.53867159739292 -0.245712693758728 0.759747463945958 -0.323413641267786 0.746381999952104 0.992296216509882
"0_2L_11580000_11582400_2L_11764800_11767200" 3.78028869509349 0.822042390885406 0.859183728597162 0.956771367432204 0.338682667169616 NA
"0_3L_19662400_19664800_3L_19681600_19684000" 54.120005575432 0.48004357628254 0.229956340200204 2.08754225199708 0.0368391458717551 0.635136444712033
"0_2R_22545600_22548000_2R_22560000_22562400" 28.2207393103795 0.591699852068842 0.364534164548995 1.6231670707762 0.104553695034189 0.854574858057074
"0_3R_28635200_28637600_3R_28670400_28672800" 17.7535920490247 0.464343476229289 0.400151977355392 1.16041779750319 0.245878744085329 0.957196664065707
"0_2R_8029600_8032000_2R_8049600_8052000" 54.7165855333459 0.22419216012653 0.215628559995488 1.03971459129171 0.298472519517614 0.976516670313099
"0_3L_18185600_18188000_3L_18232800_18235200" 37.186854239756 0.503216107104582 0.270159295594469 1.86266441803265 0.0625094949871076 0.730134313237799
"0_3R_29056000_29058400_3R_29060800_29063200" 266.841082092274 0.0832765844169863 0.150549709219994 0.55315008476899 0.580160643310209 0.992296216509882
"0_X_3720000_3722400_X_3739200_3741600" 16.2366995975433 -0.0613361940465611 0.415415958284814 -0.147650066934858 0.882618940395738 0.998509057698222
"0_2L_5101600_5104000_2L_5168800_5171200" 7.6548603470993 -0.14492478599673 0.553796782020749 -0.261693080750514 0.793558075449902 0.992296216509882
"0_X_7967200_7969600_X_8060000_8062400" 2.41762242264228 -1.05781463556671 1.65594091186016 -0.638799747014184 0.522953212884813 NA
"0_2R_25084800_25087200_2R_25181600_25184000" 7.16708422157127 1.25158150806383 0.606512446927465 2.06357101887063 0.0390584077692093 0.655678107938591
"0_2L_8404000_8406400_2L_8412800_8415200" 109.234282755041 0.176661165236142 0.169097457907524 1.04472987011286 0.2961478354011 0.976516670313099
"0_2L_19188800_19191200_2L_19362400_19364800" 19.5755739312133 0.547718005820124 0.450347370381899 1.21621228820689 0.223904063859914 0.946220560643357
"0_3R_15099200_15101600_3R_15119200_15121600" 56.2132007610851 0.340431538157895 0.239154988602635 1.42347663390595 0.154598030990583 0.913936754307862
"0_2R_7634400_7636800_2R_7782400_7784800" 5.5138107593004 0.699895716492808 0.697995646427719 1.00272218039584 0.315994925002852 NA
"0_3R_28544000_28546400_3R_28634400_28636800" 2.45937999713785 0.242189830604032 1.35654434383617 0.178534400076553 0.858303307789961 NA
"0_3L_3471200_3473600_3L_3514400_3516800" 9.56370886796823 -0.575912956973222 0.59256710255641 -0.971894920404222 0.33110282709228 0.981571500304766
"0_3R_27682400_27684800_3R_27692800_27695200" 58.5797419709812 0.164100195309936 0.21880245062532 0.749992492501573 0.453259226344062 0.990229339954967
"0_X_14387200_14389600_X_14426400_14428800" 7.27564932600822 0.568603510104588 0.603696822521243 0.941869310707826 0.346259554089706 0.982237485624241
"0_2R_13968800_13971200_2R_13976800_13979200" 123.215211736196 0.215697290662225 0.15677455702961 1.37584372585078 0.168870020693916 0.921711508099224
"0_2R_14083200_14085600_2R_14116000_14118400" 18.9223302190856 -0.207267715831755 0.378521024613966 -0.54757253191718 0.583985454416481 0.992296216509882
"0_X_20256000_20258400_X_20388800_20391200" 10.2381291115582 0.726568141838005 0.633538158282819 1.14684195788197 0.251446944716004 0.957919340241375
"0_3R_13676800_13679200_3R_13680800_13683200" 403.992729764649 0.125921696992229 0.151022639825448 0.833793510282758 0.404397352985129 0.988251770338337
"0_2R_10210400_10212800_2R_10237600_10240000" 28.6414259804503 0.829152406551873 0.322246243972203 2.57303978575898 0.0100809618360992 0.373865886799218
"0_2L_5402400_5404800_2L_5460000_5462400" 77.5035540556752 0.923754016713163 0.19837998785165 4.65648791854928 3.21649145338512e-06 0.000831512751038107
