nc1-8_1_2,nc1-8_2_1,nc1-8_2_2,nc1-8_1_1,s10-12_1_1,s10-12_1_2,s10-12_2_1,s10-12_2_2,nc14_1_1,nc14_1_2,nc14_2_1,nc14_2_2,nc14.FED_1_1,nc14.FED_1_2,nc14.FED.rerun_1_1,nc14.FED.rerun_1_2,nc12.mitotic.FED_1_1,nc12.mitotic.FED_1_2,nc12.mitotic.FED.rerun_1_1,nc12.mitotic.FED.rerun_1_2
1.9205789793471473,0.5558451002449398,0.44844461896484256,1.1098250740193143,0.9833433486720382,1.0749022025331,0.6821060066392991,0.7856282076428933,0.8573235992528444,1.0588850238355936,1.3520441720828285,0.4982362726145405,0.9796624345674568,1.0075343923698192,0.6204603391012381,0.5917367584477158,1.5510796058822467,1.8071664024238363,0.9907991878125865,1.124398273545716
1.7331916107051728,0.5505477668633203,0.4016598567957163,1.0949166353914805,0.9361176139207812,1.0346080294871418,0.6478469648585322,0.7568456787333929,0.8384979262724038,1.039591221864171,1.3248563221098135,0.5070984784717932,1.0701226193600941,1.0930317056558245,0.6788826240436594,0.6449039139625629,1.5960437222239774,1.8625569472216534,1.0262221863487382,1.1624581757097734
1.1605543912914842,0.3238695705590521,0.269859708871377,0.647613109786107,0.9157325742654291,1.0110708108281106,0.6446546709482345,0.7268631947995855,0.9925527136697082,1.2253033033023424,1.5741782184217772,0.5859901237233269,1.5022613649126464,1.5685779366566412,0.9571154251906768,0.9091206335274539,1.410286045778063,1.6487123046082335,0.901171977271182,1.0245119215885685
0.9837774843310135,0.2945846369761579,0.2251570339895132,0.5945248883769857,0.9203656615102365,1.035803985265343,0.6278927471575837,0.729579140898757,1.1656034956637822,1.4050420794828542,1.7377050308264435,0.6683671007552423,1.9929313247389326,2.0521055475721597,1.2240075939115715,1.1677527054091565,0.8977482894433061,1.0536527017762654,0.5756927560454892,0.6477057958692072
1.1208333526157488,0.3134928965895999,0.2598231258801125,0.6239794531571033,0.931735036380118,1.0151258435122805,0.6447887659411308,0.7337275280061817,1.0496767819647113,1.278638380673182,1.6132667554145774,0.6008655828464956,1.6034040079447855,1.6420674138041575,1.005904456093773,0.9671631709538392,1.2964412910275844,1.5140319334764105,0.83362494182425,0.9514092818939546
1.4611384803037921,0.4589555763430041,0.33718531749457736,0.9149905827277669,0.9187590191415067,1.021525555359911,0.63504152954671,0.7367752663944307,0.8629987064180785,1.0782817256898707,1.3685062811593112,0.5291652110614983,1.2048235584962645,1.2340639860137141,0.7587475281313832,0.7316458424603784,1.6251582753600267,1.889871873710453,1.0452935765407845,1.187072107646536
0.9568286535502114,0.26786210518411296,0.21559334696350754,0.541246371362301,0.9654724687771881,1.0459744623964318,0.6524552477567896,0.7361096454056698,1.159510476987858,1.4079431836737502,1.751591799708773,0.6381327992524675,1.8332000560227952,1.889086998444629,1.1748550743445405,1.108282429613185,1.0455630099772228,1.1914155511521958,0.6657861097019507,0.7530902097244195
0.9930123502144101,0.2838129284096956,0.22851521899443275,0.5704842183034029,0.9727593014099475,1.0459147591816211,0.6657156022007024,0.7468112988025423,1.1178172342404633,1.3502566010540893,1.7232370766642937,0.6248050270340676,1.7209634408490628,1.757662231188047,1.0797273204240354,1.0493883411575493,1.1513659649859758,1.3335654102522898,0.7474355205842542,0.8367501540491179
1.8830711876773556,0.5956085089270496,0.43585268892309453,1.1853905769290112,0.9502339584249822,1.047258410336801,0.660636593396529,0.768969321498948,0.8429842690517312,1.0494511297236941,1.3426923776873227,0.5074758111729214,1.0189118790845275,1.0452825659797882,0.6465023903473398,0.6152171625982308,1.534274632192783,1.7845926078446164,0.9760030017471887,1.109590926456086
0.7199976511321305,0.19954973524863612,0.16990725296110026,0.3944975514846644,0.9338878488809099,1.050104802976722,0.6383175914799466,0.7440805643922385,1.5182880982490368,1.4934996371563565,1.901045081445368,0.6241728694010898,2.4033176146177553,2.5700793231844847,1.4970109077086262,1.4397128338033363,0.48163506116944826,0.5613171393312335,0.3056707383839835,0.3539076969929311
0.7016293816299357,0.1990730843531083,0.16418436948997048,0.39657401117703667,1.0041820586883659,1.0712062643040263,0.6871965300890679,0.7973175202463618,1.5492849164295441,1.5379503567498287,1.9306610446902484,0.615163158173058,2.401969466276501,2.616061497642254,1.518145156599067,1.489685342559133,0.3691219852662257,0.43564933408194345,0.23901993552237577,0.2759245860319459
0.8624598584568075,0.2500400611149583,0.19975776544382642,0.49891791881484526,0.987679347995831,1.0369541055120006,0.6713206441950953,0.7506610705926765,1.2553259628482,1.4201833318436605,1.779073304747106,0.6479397660160106,2.0478157038820983,2.074110703160315,1.2660593577718489,1.2410219822601913,0.8571577579948281,0.9852970571832474,0.5518883280871053,0.6163359720793472
1.8830711876773556,0.5956085089270496,0.43585268892309453,1.1853905769290112,0.9502339584249822,1.047258410336801,0.660636593396529,0.768969321498948,0.8429842690517312,1.0494511297236941,1.3426923776873227,0.5074758111729214,1.0189118790845275,1.0452825659797882,0.6465023903473398,0.6152171625982308,1.534274632192783,1.7845926078446164,0.9760030017471887,1.109590926456086
1.191914470776861,0.34463182004807247,0.2730535510411302,0.6870532356114365,0.9350657992731005,0.9839154679659017,0.6419402732009083,0.7183233654166359,0.9417843631427103,1.1707870532869387,1.4693112342907484,0.5611879437197532,1.3770456906567812,1.4447483710013678,0.8682250156419521,0.8373397269134745,1.5649375151691818,1.8441568361814231,1.0063633035949249,1.138214963066698
0.7288085129635882,0.19988148245107687,0.16918053533384533,0.39850878412267626,0.9380948016433719,1.0273670057897752,0.6538211609899386,0.7469441895041831,1.4435596533725608,1.5026459636600384,1.8136151451324622,0.6315349110710805,2.4577847338849432,2.535901504764433,1.5307368146080826,1.5142254776123467,0.48756644412676536,0.5582291483659064,0.3107814007923306,0.35081232981059296
0.9358096285591876,0.26370551233353445,0.21284937535547277,0.5297807062685612,0.9512780560924121,1.0045245357644188,0.6499296817836465,0.7272111194313192,1.186759519549514,1.4113458338389049,1.7852455250380626,0.6457480669753524,1.908374629743503,2.0374085609667008,1.1796380999170617,1.1673062881486518,0.9638986587618024,1.1259657806247472,0.6186037769344023,0.694616643912743
1.7967587566307017,0.5119295774707833,0.41552103768459714,1.0210632400653041,0.9455938405144101,1.0340034941716447,0.6545937049588124,0.7537420794937941,0.8590686908367396,1.0331612118960587,1.3126808389031213,0.48841944478013816,1.0248208420891165,1.0486784011403687,0.650034053405286,0.6155440646642562,1.6508044078269566,1.9302503722060491,1.052427731834377,1.2009042094274838
1.444594837489271,0.4253727059787085,0.3347970576340475,0.859528136651188,0.9414598800983051,1.007148385677879,0.6516344020330063,0.7329529248079589,0.8480401701598081,1.045767065774486,1.3321806783219778,0.5041451484435685,1.1149479085284337,1.1546998769115597,0.7070992997301878,0.6781837103099588,1.7654808898090184,2.053759575318208,1.1277674978742944,1.2704398484481334
1.1765116646960696,0.34050467446323435,0.26763441221635775,0.6858330883862458,0.9427177388097332,1.0060284247584381,0.6484554655823057,0.7319602760939853,0.9493338598413043,1.1532198190224827,1.4638566827344708,0.5569521496868169,1.3743768868744244,1.4145545417955343,0.8681292135508614,0.8297581192438169,1.5908648982343694,1.8331581197393778,1.0152440543575219,1.150905909912652
0.886142395879921,0.24193803661291585,0.2033393156048809,0.48923104234444587,0.9425287087359541,1.0156021584311115,0.6455849972815983,0.7392768720800827,1.337371170939077,1.4604037364921123,1.8554992596234872,0.6746191068876699,2.196461888639066,2.1973348757969413,1.3661941550431334,1.3453746832439812,0.6722575364448932,0.792984633655113,0.43412622487849806,0.5037292013851153
1.5831556025599274,0.4693126802321654,0.36601234761399326,0.9423945609134914,0.9504646074566471,1.0258594578602795,0.6599633285555592,0.7440759962385864,0.8336860908024586,1.0338205085101166,1.3173658672247808,0.49308397723596287,1.060281786731768,1.0964455621520472,0.6671110999873723,0.6397411395447976,1.7389921830273816,2.020339597350368,1.1037178441044515,1.2541757618978453
0.8173703658413084,0.23226410276253068,0.18585461458033797,0.46743831358352167,0.984173645473436,1.0376865718751038,0.6702763393319076,0.7543298239776575,1.2878383917728609,1.4570569041333254,1.7751798750116248,0.6604612171735635,2.1794832350416047,2.2697871450203584,1.3425380965460365,1.307055026134144,0.7305953009834826,0.841531316019508,0.470956477760996,0.5281232369766949
1.1431221260105326,0.3146445601719129,0.26268916505241546,0.6326398433883559,0.9388720545154228,1.0202732765909774,0.635402791808301,0.7280173934563298,1.04039012739843,1.252121479221855,1.5789322783334365,0.595737367353487,1.5720043391846128,1.6106089426946062,0.9971117503098709,0.9560021406181566,1.3282255585811775,1.5716906326949718,0.8480275674782185,0.973486605136928
